airTemp,waterTemp,salinity,pH,turbidity,sunRadiation,rainfall,rainfall24,rainfall48,rainfall72,windDirection,windStrength,UBB/37,UBB/22,EC,EN,PA,SA,CP,numBathers,numChildren,numDogs,numSeagull,numPigeons,beachUnclean,seaSurfaceUnclean,wellspring,coasalSorce,seaTurbidity
28,27.5,37.54,7.77,3.2,315,0,0,0,0,20,0.8,2001,2001,7,3,0,22,0,87,4,0,0,0,0,0,0,0,0
28,27.5,37.38,7.83,0.8,315,0,0,0,0,20,0.8,1736,2001,1040,198,19,17,4,140,3,0,0,0,0,0,0,0,0
24.5,25,34.6,7.8,1.1,0,0,0,0,0,32,0.2,736,544,35,3,0,5,1,0,0,0,0,0,0,0,0,0,0
23,26,37.35,7.8,0.55,0,0,0,0,0,32,0.2,2001,832,84,17,3,16,5,2,0,0,0,0,0,0,0,0,0
24,25.5,35.54,7.79,1.8,0,0,0,0,0,32,0.2,2001,2001,1248,312,2,138,140,2,0,0,0,0,0,0,0,0,0
23,26,37.58,7.8,0.9,0,0,0,0,0,32,0.2,976,1504,3,0,0,4,1,5,0,0,0,0,0,0,0,0,0
24,26.5,37.24,7.81,0.85,0,0,0,0,0,32,0.2,736,240,138,30,20,32,1,8,0,0,0,0,0,0,0,0,0
22,22,28.55,7.53,1,0,0,0,0,0,2,2.3,304,832,4,1,0,2,1,0,0,0,0,0,1,0,0,1,0
22,26,37.7,7.77,0.8,0,0,0,0,0,2,2.3,832,704,10,9,0,10,0,0,0,0,0,0,1,0,0,0,0
21,26,37.31,7.7,1.2,0,0,0,0,0,2,2.3,288,672,624,40,0,12,10,0,0,0,0,0,1,0,0,0,0
21,26,37.3,7.78,1.5,0,0,0,0,0,4,1.1,416,800,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0
21,26,37.6,7.74,1.4,0,0,0,0,0,4,1.1,512,400,290,32,6,34,5,3,0,0,0,0,1,0,0,0,0
23,20,25.77,7.76,0.6,407.81,0,0,0,0,2,1.5,656,576,403,30,12,18,7,0,0,0,20,5,2,0,0,1,0
22.8,21.5,25.07,7.74,0.5,444.71,0,0,0,0,2,1.5,480,590,176,53,10,22,12,0,0,0,20,1,0,0,0,0,0
22,21,25.81,7.74,0.9,460.53,0,0,0,0,2,1.5,627,304,130,24,20,64,17,4,0,0,5,40,0,0,0,0,0
23.1,26,37.52,7.79,0.7,486.89,0,0,0,0,2,1,336,448,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22.9,25,37.53,7.76,0.75,515.89,0,0,0,0,2,1,240,960,1690,310,8,48,78,2,0,0,0,0,0,0,0,0,0
31,27,36.87,7.8,1.1,954.93,0,0,0,0,16,1.9,120,272,9,6,0,10,5,0,0,0,180,20,2,4,0,0,0
31,27,37.38,7.87,1,963.66,0,0,0,0,16,1.6,250,736,52,124,15,46,5,12,0,0,0,2,0,0,0,0,0
31,27,37.43,7.83,1.4,965.84,0,0,0,0,16,1.6,240,832,1456,314,4,38,44,96,5,0,0,0,0,2,0,0,1
30,27,36.8,7.87,0.8,968.02,0,0,0,0,16,1.6,180,620,8,8,40,32,2,54,3,0,0,0,0,0,0,0,0
30,27,36.53,7.85,0.9,972.38,0,0,0,0,16,1.6,80,310,559,168,2,38,11,68,4,0,0,0,0,0,0,0,0
35,27,32.49,7.81,1,87,0,0,0,0,20,2.1,80,144,18,13,0,5,19,4,0,0,250,0,2,3,2,0,0
35,27,35.25,7.79,0.95,229,0,0,0,0,20,2.1,320,704,40,3,0,27,2,29,0,0,0,0,0,0,1,0,0
35,27,34.28,7.81,1.1,651,0,0,0,0,20,1.9,280,1440,416,80,2,29,13,200,7,0,0,0,1,0,0,0,0
35,27,37.25,7.84,1.2,635,0,0,0,0,20,1.9,80,340,54,0,30,37,0,150,0,0,0,0,0,0,0,0,0
35,27,37.21,7.87,1.2,603,0,0,0,0,20,1.9,2001,2001,1680,96,1950,120,5,100,2,0,0,0,0,0,0,0,0
30,27,32.56,7.86,3.5,143,0,0,0,0,22,1.6,2001,2001,8,4,559,14,1,16,0,0,0,0,1,2,0,3,0
30,27.5,36.87,8.1,2.8,88,0,0,0,0,22,1.6,2001,2001,15,21,1600,65,17,39,0,0,0,0,0,2,0,1,0
30,27.5,37.43,8.12,5.8,59,0,0,0,0,22,1.6,2001,2001,52,7,286,80,15,84,2,0,0,0,0,0,0,0,0
30,27.5,37.6,8.1,5.5,33,0,0,0,0,24,1.3,2001,2001,5,7,120,40,0,42,1,0,0,0,0,0,0,0,0
30,27.5,37.36,8.14,3.8,13,0,0,0,0,24,1.3,389,1403,70,31,15,13,4,53,3,0,0,0,0,0,0,0,0
24,24,31.63,8.01,1.9,0,0,0,0,0,32,1.6,2001,2001,25,0,12,22,5,0,0,0,0,0,0,0,0,0,0
23,25,35.86,8,1.5,0,0,0,0,0,32,1.6,1700,2001,36,19,4,14,7,0,0,0,0,0,0,0,0,0,0
25,25,33.88,8.01,2.2,0,0,0,0,0,32,1.6,448,1012,650,260,8,90,258,2,0,0,0,0,0,0,0,0,0
23,26,37.14,8.04,1.3,0,0,0,0,0,32,1.6,480,518,9,4,15,17,0,3,0,0,0,0,0,0,0,0,0
25,26,37,8.04,1.1,0,0,0,0,0,2,1.1,800,880,3500,2001,130,0,160,5,0,0,0,0,0,0,0,0,0
17.2,16.1,20.75,7.71,3.3,211,0.1,40.6,40.7,40.7,16,0.4,432,210,1950,650,30,0,40,0,0,0,0,0,0,0,0,0,0
17.2,16.8,30.43,7.98,2,384,0,40.6,40.7,40.7,16,0.4,640,700,1300,780,32,0,180,0,0,0,0,0,0,0,0,0,0
17.2,16.8,30.96,7.99,8.8,187,0.2,40.6,40.7,40.7,16,0.2,400,650,1300,400,35,0,60,0,0,0,0,0,0,0,0,0,0
17.3,16.9,30.12,7.98,8,390,0,40.6,40.7,40.7,16,0.2,480,400,910,520,75,0,40,0,0,0,0,0,0,0,0,0,0
17.3,16.9,30.19,7.98,11.7,285,0,40.6,40.7,40.7,16,0.2,420,270,780,240,25,15,50,0,0,0,0,0,0,0,0,0,0
18,16,27.8,7.96,0.7,770,0,44.6,45,45,14,0.1,200,240,650,90,10,0,26,0,0,0,0,0,1,0,0,0,2
18,15,32.6,8.07,0.6,840,0,44.6,45,45,14,0.1,256,640,1040,390,60,0,20,0,0,0,0,0,1,0,1,0,2
18,17,31.2,8.05,1.6,687,0,44.6,45,45,12,0.6,1600,2001,3500,3000,100,80,16,0,0,0,15,0,1,0,0,0,2
20,18,32.3,8.08,6.5,920,0,44.6,45,45,12,0.6,104,840,160,124,18,20,24,0,0,0,0,0,0,0,0,0,2
20,18,32.6,8.08,5.7,690,0,44.6,45,45,12,0.6,480,720,1040,1040,130,0,25,0,0,0,0,0,0,0,0,0,2
18,18,21.01,7.84,2.2,642,0,44.6,45,45,16,1.7,400,240,390,120,45,0,40,0,0,0,0,0,0,0,0,0,0
18,17.5,26.57,7.95,3.4,690,0,44.6,45,45,16,1.7,360,400,650,260,180,3,60,0,0,0,0,0,0,0,0,0,0
18,18,26.67,7.97,12.1,705,0,44.6,45,45,16,1.7,280,240,520,240,100,0,30,0,0,0,0,0,0,0,0,0,0
18,18,29.46,7.98,5.4,769,0,44.6,45,45,16,1.4,120,320,390,160,100,0,15,0,0,0,0,0,0,0,0,0,0
18,18,31.71,8.03,5.7,650,0,44.6,45,45,16,1.4,120,100,1040,760,34,0,150,0,0,0,0,0,0,0,0,0,0
19,15,18.39,7.68,2.3,40,0,44.6,45,45,6,0.2,120,160,1300,620,35,4,60,0,0,0,0,0,0,0,0,3,0
19.5,16,18.3,7.66,4.4,1,0.1,44.6,45,45,6,0.2,160,280,520,220,42,6,16,0,0,0,0,0,0,0,0,0,0
19.5,17,30.49,7.96,1.6,1,0,44.6,45,45,6,0.2,210,240,100,160,50,4,18,0,0,2,0,0,0,0,0,0,0
19.5,17.5,32.02,8.01,0.6,1,0.2,44.6,45,45,6,0.5,120,400,60,200,100,0,6,0,0,1,0,0,0,0,0,0,0
19.5,17.5,32.89,8.02,1,1,0,44.6,45,45,6,0.5,560,400,780,128,30,2,30,0,1,1,0,0,0,0,0,0,0
20,15,19.59,7.77,2.1,0,0,44.4,45,45,4,0.8,30,160,40,24,6,0,10,0,0,0,0,0,0,0,0,0,0
18,17,33.44,8.02,1.4,0,0,44.4,45,45,4,0.8,100,260,46,30,10,0,6,0,0,0,0,0,0,0,0,0,0
18,17,33.55,8.04,5.4,0,0,44.4,45,45,4,0.8,2001,2001,2000,124,45,16,8,0,0,0,0,0,0,0,0,0,0
18,17,29.74,7.96,0.6,0,0,44.4,45,45,8,0.6,260,240,80,80,50,0,14,0,0,0,0,0,0,0,0,0,0
18,17,33.35,8,7.3,0,0,44.4,45,45,8,0.6,240,640,280,128,130,0,16,0,0,0,0,0,0,0,0,0,0
14,,15.13,7.73,2.4,0,0,9.7,45.3,45.3,4,0.2,36,50,240,40,24,0,8,0,0,0,0,0,0,0,0,0,0
15,,31.56,8,0.9,0,0,9.7,45.3,45.3,4,0.2,100,400,360,60,12,0,22,0,0,0,0,0,0,0,0,0,0
15,,30.8,8,1.9,0,0,9.7,45.3,45.3,4,0.2,110,520,1040,120,30,0,24,0,0,0,0,0,1,0,0,0,0
15,,31.78,8,1.3,0,2.35,9.7,45.3,45.3,20,0.3,64,160,70,30,10,0,4,0,0,0,0,0,0,0,0,0,0
15,,33.29,7.98,1,0,3.5,9.7,45.3,45.3,20,0.3,260,100,180,120,40,0,16,0,0,0,0,0,0,0,0,0,0
18,16,26.26,7.95,3.2,245,2.2,4.6,45.2,45.3,16,0.1,100,160,480,120,16,0,8,0,0,0,0,0,0,0,2,0,0
18,17,32.19,8.04,1.1,387,1.1,4.6,45.2,45.3,16,0.1,52,100,520,120,60,4,10,0,0,0,0,0,0,0,1,0,0
18,17,31.19,8.02,1.4,311,1.7,4.6,45.2,45.3,16,0.1,180,640,150,120,40,0,6,0,0,0,0,0,0,0,0,0,0
18,17,31.39,8.04,1.8,297,1.6,4.6,45.2,45.3,0,0,70,400,360,100,8,0,28,0,0,0,0,0,0,0,0,0,0
18,17,30.26,8.01,1.5,195,2.2,4.6,45.2,45.3,0,0,66,120,80,42,10,0,10,0,0,0,0,0,0,0,0,0,0
18,16,28.73,8,0.8,805,2.8,0.5,45.1,45.5,0,0,42,80,60,28,12,0,2,0,0,0,0,0,2,0,1,0,0
18,17,33.09,8.06,1,799,0.7,0.5,45.1,45.5,0,0,60,100,260,40,20,0,6,0,0,0,0,0,1,0,1,0,0
18,17,31.75,8.04,1.6,854,2.54,0.5,45.1,45.5,0,0,760,1200,2000,520,260,30,40,0,0,0,0,0,1,0,0,0,0
19,18,32.14,8.03,0.8,921,1.4,0.5,45.1,45.5,0,0,36,720,2000,60,36,0,10,0,0,0,0,0,0,0,0,0,0
19,18,32.37,8.03,1.1,845,0.9,0.5,45.1,45.5,0,0,120,200,520,140,720,0,13,0,0,0,0,0,0,0,0,0,0
20,19,20.29,7.87,2.2,687,1.1,0.6,45.2,45.6,0,0,110,300,200,35,390,0,8,0,0,0,0,0,0,0,0,0,0
20,19,31.39,8.08,1.5,720,1.2,0.6,45.2,45.6,0,0,120,400,100,70,1500,0,10,0,0,0,0,0,0,0,0,0,0
20,19,31.64,8.1,2.9,781,1.1,0.6,45.2,45.6,0,0,160,400,180,31,390,5,11,0,0,0,0,0,0,0,0,0,0
20,19,29.64,8.06,1,698,1,0.6,45.2,45.6,0,0,80,260,150,70,130,0,10,0,0,0,0,0,0,0,0,0,0
20,19,31.17,8.07,1.6,715,0.9,0.6,45.2,45.6,0,0,100,400,220,42,8,2,22,0,0,0,0,0,0,0,0,0,0
18.5,15,19.44,7.68,2.4,35,1.8,0.7,45.3,45.7,0,0,40,130,160,60,20,4,30,0,0,0,1,0,1,0,0,3,0
18.5,17,30.17,7.96,1.5,1,3.5,0.7,45.3,45.7,0,0,130,150,86,30,14,0,8,0,0,0,0,0,0,0,0,0,0
18.5,17,32.25,8.02,2.9,1,2.4,0.7,45.3,45.7,0,0,80,120,62,25,4,4,10,0,0,0,0,0,1,0,0,0,0
18.5,17.5,28.63,7.93,1.5,1,1.1,0.7,45.3,45.7,0,0,50,150,108,20,6,2,8,0,0,0,0,0,0,0,0,0,0
18.5,17.5,32.21,8,1.5,1,1.5,0.7,45.3,45.7,0,0,320,640,1300,910,18,6,130,0,0,0,0,0,0,0,0,0,0
10,13,15.92,7.63,15.6,0,1.9,63.1,63.1,63.1,4,8.6,50,520,760,380,22,1,46,,,,,0,,,,,0
8,14,28.26,7.88,7.1,0,2.4,63.1,63.1,63.1,2,7.3,60,192,1040,620,28,3,44,0,0,0,0,0,0,0,0,0,0
8,14,28.26,7.92,4.7,0,2.6,63.1,63.1,63.1,4,8.6,100,420,1890,1300,11,12,38,0,0,0,0,0,0,0,0,0,0
10,13,11.76,7.54,6.3,0,3.1,63.1,63.1,63.1,4,8.6,200,560,510,390,40,4,63,0,0,0,0,0,0,0,0,,0
10,12,12.5,7.62,7.5,0,2.8,63.1,63.1,63.1,4,8.6,240,560,1300,520,25,3,140,0,0,0,0,0,0,0,0,,0
10,13.8,18.78,7.66,16.6,279,0.8,63.3,63.3,63.3,2,11.7,40,320,180,200,10,2,30,,,,,0,,,,,
10,16,32.4,7.98,5.7,312,0,63.3,63.3,63.3,2,11.7,320,560,780,480,35,1,70,,,,,0,,,,,
10,14.8,26.79,7.93,15.6,330,0.8,63.3,63.3,63.3,2,11.7,120,480,260,320,13,5,32,,,,,0,,,,,
10,15.2,27.4,7.9,4.5,287,1.4,63.3,63.3,63.3,2,11.7,480,720,520,700,40,3,80,,,,,0,,,,,
10,13.8,9.64,7.53,16.9,340,1.9,63.3,63.3,63.3,2,11.7,368,860,2000,720,25,2,260,,,,,0,,,,,
21.5,17.5,24.55,7.8,2.1,800,0,41.8,41.8,41.8,2,2.3,103,130,520,75,10,0,14,0,0,0,1,0,0,0,0,1,0
21.5,21,32.99,7.8,1.1,850,0,41.8,41.8,41.8,2,2.3,86,200,400,53,7,0,17,1,0,1,0,10,0,0,0,1,0
21.5,21,35.29,7.9,1.2,880,0,41.8,41.8,41.8,2,2.3,180,170,175,43,3,0,4,4,0,0,0,10,0,0,0,0,0
20,21,35.3,8,0.95,950,0,41.8,41.8,41.8,2,3,25,140,8,5,6,0,2,0,0,0,0,0,0,0,0,0,0
20,21,34.59,8,1.7,905,0,41.8,41.8,41.8,2,3,120,120,38,10,32,0,2,0,0,0,0,0,0,0,0,0,0
23,20,29.06,7.7,1.2,780,0,42,42,42,4,2.1,32,180,118,53,6,0,21,0,0,0,0,0,1,0,4,0,0
23,21,34.36,7.9,2.5,690,0,42,42,42,18,1.9,60,240,185,42,2,0,24,4,0,0,11,0,1,0,3,0,0
23,22,34.49,8,2.7,750,0,42,42,42,18,1.9,42,180,53,45,0,0,29,4,0,0,4,0,1,0,0,0,0
24,21,33.55,8,2.1,735,0,42,42,42,18,1.9,82,230,22,33,2,0,9,0,0,0,0,0,0,0,0,0,0
24,22,35.02,8,1.2,720,0,42,42,42,18,1.9,45,200,11,6,4,0,3,0,0,0,0,0,0,0,0,0,0
23,20,33.87,7.9,1.7,300,0,42,42,42,20,1.7,210,470,22,25,1,0,24,4,0,0,5,0,1,0,0,0,0
23,20,34.03,8,1.5,300,0,42,42,42,20,1.2,180,480,40,22,2,0,24,2,0,0,0,0,1,0,0,0,0
23,20,34.43,8,1.6,300,0,42,42,42,20,1.2,120,230,2,15,0,0,20,1,1,1,0,0,1,0,0,0,0
23,20,34.42,8,1.2,300,0,42,42,42,20,1.2,110,580,2,1,0,0,10,0,2,0,0,0,0,0,0,0,0
23,20,34.43,8,1.2,300,0,42,42,42,20,1.2,96,410,4,4,0,0,8,2,2,0,0,0,0,1,0,0,0
18.5,17,21.85,7.9,1,0,0,42,42,42,32,1.4,210,490,200,69,4,0,50,0,0,0,0,0,0,0,0,0,0
16,20,34.42,8,0.92,0,0,42,42,42,32,1.4,65,720,48,3,1,0,6,0,0,0,0,0,0,0,0,0,0
16,20.5,33.8,7.9,0.95,0,0,42,42,42,32,1.4,280,610,62,6,1,0,17,0,0,0,0,0,0,0,0,0,0
15,20.5,34.51,8,1,0,0,42,42,42,32,1.7,230,470,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
15,20.5,34.5,8,1,0,0,42,42,42,32,1.7,140,280,60,7,1,0,20,0,0,0,0,0,0,0,0,0,0
16,17,19.44,7.8,1.3,0,0,42,42,42,32,1,52,380,270,46,7,0,17,0,0,0,0,0,0,0,0,1,0
16,21,33.75,8,0.78,0,0,42,42,42,32,1,90,610,160,33,0,0,9,0,0,0,0,0,0,0,0,1,0
15.5,21,34.19,8,0.75,0,0,42,42,42,32,1,58,240,120,19,4,0,12,0,0,0,0,0,1,0,0,0,0
15.5,21,34.33,8,0.74,0,0,42,42,42,32,1,240,380,12,2,7,0,4,0,0,0,0,0,0,0,0,0,0
15,21,35.03,8,1,0,0,42,42,42,32,1,180,310,8,5,6,1,10,0,0,0,0,0,0,0,0,0,0
17.8,15.9,17.36,7.8,1.1,680,0,0.2,42,42,2,1.4,44,110,240,76,5,0,36,0,0,0,0,0,0,0,0,1,0
17,21,33.58,7.9,1,740,0,0.2,42,42,2,1.4,25,57,520,51,6,0,16,0,0,0,0,2,0,0,0,2,0
17,21.2,34.52,8,1,770,0,0.2,42,42,2,1.4,44,90,46,27,1,1,5,0,0,0,11,12,0,0,0,0,0
17.8,21.5,35.01,8,0.92,739,0,0.2,42,42,2,1.7,60,210,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0
17.9,22.4,35.46,8,0.67,744,0,0.2,42,42,2,1.7,80,420,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,21,30.84,8,1,950,0,0.2,42,42,20,1.8,22,120,60,13,0,0,12,3,0,0,0,0,0,0,2,0,0
25,22,34.31,8,0.94,943,0,0.2,42,42,20,1.8,6,110,180,33,2,0,18,10,0,0,1,0,0,0,2,0,0
25,22,27.54,7.8,0.78,930,0,0.2,42,42,20,1.8,110,520,160,132,3,0,61,50,5,0,0,0,0,0,0,0,0
25,22,34.58,8,0.94,891,0,0.2,42,42,20,1.2,83,280,2,0,0,1,7,15,0,0,0,0,0,0,0,0,0
25,22,32.13,8,0.97,862,0,0.2,42,42,20,1.2,70,280,16,780,2,0,15,30,2,0,0,0,0,0,0,0,0
29,22,29.04,8,1.7,770,0,0,42,42,22,1.9,16,200,48,38,3,0,12,1,1,0,0,5,0,0,0,0,0
29,22,26.23,8,1,749,0,0,42,42,22,1.9,6,220,40,34,2,1,14,2,0,0,0,0,0,0,0,0,0
29,23,32.97,8.04,1.1,731,0,0,42,42,20,1.9,110,520,26,2,0,7,8,27,5,0,0,0,0,0,0,0,0
28,23,33.23,8.08,0.98,682,0,0,42,42,20,1.9,80,240,0,0,1,0,3,17,3,0,0,0,0,0,0,0,0
28,23,33.54,8.13,0.97,710,0,0,42,42,20,1.9,48,320,6,4,0,28,6,21,2,0,0,0,0,0,0,0,0
25.5,19,23.18,7.8,1.5,307,0,0,42,42,20,1.5,180,1440,90,43,2,0,12,30,0,0,0,0,0,0,4,0,0
28,22,33.33,8,0.53,307,0,0,42,42,20,1.5,85,160,12,4,0,0,5,13,0,1,0,0,0,0,2,0,0
28,23,31.26,8,1.5,307,0,0,42,42,20,1.5,320,640,60,30,0,1,18,150,7,0,0,0,0,0,0,0,0
28,22,34.37,8,1.3,307,0,0,42,42,22,0.7,150,310,4,9,0,7,6,27,3,0,0,0,0,0,0,0,0
28,22,34.78,8,1.4,307,0,0,42,42,22,0.7,65,80,8,19,0,2,3,45,4,0,0,0,0,2,0,0,0
19,17,19.51,7.9,0.92,0,0,0,42,42,32,0.7,110,720,250,70,6,2,10,0,0,0,0,0,0,0,0,0,0
19.5,22,33.66,8,1.1,0,0,0,42,42,32,0.7,370,640,72,21,0,5,4,0,0,0,0,0,0,0,0,0,0
19.5,21.5,32.7,8,1.4,0,0,0,42,42,32,0.7,220,780,420,59,4,0,18,2,0,0,0,0,0,0,0,0,0
17,21.5,34.4,8,0.57,0,0,0,42,42,32,1.5,70,240,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
17,21.5,34.4,8,1.1,0,0,0,42,42,32,1.5,280,560,20,11,2,0,1,0,0,0,0,0,0,0,0,0,0
18,18,19.4,8,1.5,0,0,0,42,42,32,0.7,9,570,210,60,4,0,10,0,0,0,0,0,1,0,0,1,0
18,21,34.09,8,1.2,0,0,0,42,42,32,0.7,45,200,53,32,0,0,6,0,0,0,0,0,0,0,0,1,0
17,20.5,32.66,8,0.95,0,0,0,42,42,32,0.7,120,400,260,51,3,0,16,0,0,0,0,0,1,0,0,0,0
17.5,21,34.87,8,1.2,0,0,0,42,42,32,1.5,75,470,4,3,2,6,0,0,0,0,0,0,0,0,0,0,0
17.5,20.5,34.9,8,2.1,0,0,0,42,42,32,1.5,90,320,4,1,0,0,3,0,0,0,0,0,1,0,0,0,0
20,17,22.19,7.9,1.3,694,0,0,0.2,42,2,0.6,85,130,250,38,2,0,6,0,0,0,1,1,0,0,0,1,0
20.5,21.5,33.98,8.1,1.7,720,0,0,0.2,42,2,0.6,50,220,160,27,1,0,6,0,0,0,0,4,0,0,0,1,0
20.5,21.8,34.39,8.1,1.5,734,0,0,0.2,42,2,0.6,28,120,72,6,1,0,5,0,0,0,17,18,0,0,0,0,0
20.1,21.4,35.15,8.1,2.5,771,0,0,0.2,42,22,0.2,110,370,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0
20.6,21.2,35.11,8.1,1.5,805,0,0,0.2,42,22,0.2,120,360,6,13,0,0,1,0,0,0,0,0,0,0,0,0,0
23,20,31.25,7.51,1,0,0,21.9,21.9,21.9,20,1.3,140,100,140,22,1,0,11,0,0,0,0,0,0,0,0,0,0
22,23,30.45,7.72,0.7,0,0,21.9,21.9,21.9,20,1.3,280,150,1200,210,6,0,20,0,0,0,0,0,0,0,0,0,0
22,22,32.91,7.79,1.2,0,0,21.9,21.9,21.9,20,1.3,400,210,180,71,3,0,15,0,0,0,0,0,0,0,0,0,0
22,22,34.47,7.81,0.8,0,0,21.9,21.9,21.9,4,0.3,370,230,14,4,0,3,1,0,0,0,0,0,0,0,0,0,0
22,22,34.76,7.84,1.7,0,0,21.9,21.9,21.9,4,0.3,370,400,64,18,3,0,2,0,0,0,0,0,0,0,0,0,0
